mem_no,mem_id,mem_sex,mem_age,mem_loc,mem_birth_ddi,mate_blood,pf_ins_yn,mbti_code,food_cat,concn
1644243,veyY,f,37,b,5,3,y,INFP,western korean japanese,0.0
1644251,vKF6,f,36,h,6,2,y,ISFJ,western etc korean japanese,0.0
1644277,PayP,f,28,k,2,4,n,ESFJ,western,0.0
1644346,REwH,m,38,c,4,1,y,INFP,korean japanese,1.0
1644375,lwpA,f,36,i,6,1,y,ENFP,dessert japanese,0.0
1644524,Y5ZU,m,30,b,0,1,y,ISTJ,western chinese korean japanese,0.0
1644651,Ss1d,m,30,f,0,4,y,ENFJ,western korean,0.0
1644678,u48J,m,27,h,3,1,y,INFP,chinese japanese,0.0
1644703,khxu,m,34,b,8,3,y,ISTP,western korean japanese,0.0
1644751,ohz9,f,32,j,10,2,n,ENTJ,western etc korean japanese,0.0
1644798,y0z6,m,39,k,3,4,y,ISFP,western korean japanese,0.0
1644823,OzU9,m,37,b,5,1,y,INFP,western etc korean japanese,0.0
1644853,kuKu,m,36,i,6,2,y,ISFP,western korean dessert,0.0
1644869,tAUq,m,29,a,1,2,y,ENFP,western etc korean japanese,0.0
1644931,Anp5,m,39,i,3,4,y,INFP,chinese korean,0.0
1644949,SuSq,m,33,k,9,3,y,ESFP,western etc korean japanese,0.0
1644961,j7Dg,m,30,b,0,4,y,ISTP,western etc korean japanese,0.0
1644992,slvP,f,33,b,9,1,y,ENTJ,western etc korean japanese,0.0
1645079,jWOh,m,33,b,9,2,y,ISFJ,western korean japanese,0.0
1645087,OYzI,m,29,k,1,2,y,ISFJ,western japanese,0.0
1645123,AriD,m,32,b,10,1,y,INTJ,western etc korean japanese,1.0
1645134,IHcf,m,36,i,6,1,y,INFJ,western chinese korean japanese,0.0
1645187,XBEJ,f,30,f,0,3,y,ESFP,western etc,0.0
1645228,nqEL,m,35,b,7,2,y,INFJ,chinese dessert japanese,0.0
1645240,XgeT,f,32,f,10,1,y,ISFP,western chinese japanese,0.0
1645264,NjTF,m,33,f,9,4,y,INTP,western korean japanese,0.0
1645271,IRrK,m,34,b,8,2,y,INFJ,western korean,0.0
1645408,rVtI,f,36,c,6,2,y,ESFJ,western korean,1.0
1645430,25Pm,m,37,o,5,1,y,ISFJ,western korean,0.0
1645472,tWJ9,m,31,i,11,4,y,INFP,western korean,0.0
1645481,2y4R,f,39,i,3,3,y,ISTP,chinese japanese,0.0
1645489,FdSm,m,34,i,8,1,y,INFP,etc korean japanese,0.0
1645583,6F5f,f,26,e,4,3,y,ENTP,western korean japanese,0.0
1645594,VB2A,f,36,l,6,2,y,INFP,korean japanese,0.0
1645604,nqaZ,m,38,p,4,1,y,ENFJ,western chinese korean japanese,0.0
1645627,2kjY,f,35,d,7,1,y,ISTJ,western korean,0.0
1645702,vlDb,f,32,e,10,2,y,ENFP,korean japanese,0.0
1645703,vkN3,m,39,d,3,1,y,INFP,western chinese japanese,0.0
1645779,iP7G,f,38,i,4,3,y,ESFP,korean japanese,0.0
1645780,w0De,m,37,q,5,3,y,ISFP,korean western chinese etc japanese,0.0
1645791,xiSu,m,36,l,6,3,y,INFP,western korean chinese dessert,1.0
1645800,fcpQ,m,30,b,0,2,y,ISFJ,western korean japanese,0.0
1645899,3Cg5,m,31,i,11,4,y,INTP,western korean japanese,0.0
1645973,x4Ll,m,38,i,4,1,y,ENTJ,western korean japanese,0.0
1645983,VQfz,m,36,o,6,3,y,ISFP,korean japanese,0.0
1646015,DKsx,f,37,d,5,4,y,ENFJ,western korean japanese,0.0
1646045,3s93,f,35,f,7,3,y,ISTP,dessert korean,0.0
1646053,U3DD,m,38,b,4,1,y,ESFJ,western japanese,0.0
1646060,wGGO,m,38,e,4,3,y,INFJ,korean dessert japanese,0.0
1646123,kTNJ,f,34,n,8,3,y,ESFJ,western korean dessert japanese,0.0
1646166,u2ql,m,29,b,1,2,y,ENFJ,korean western dessert japanese,0.0
1646226,kALG,m,35,o,7,3,y,ESFP,korean chinese dessert western,1.0
1646270,tXds,m,34,b,8,2,y,ENFP,western chinese korean japanese,0.0
1646298,OZrT,m,33,a,9,1,y,ENFJ,western korean dessert japanese,0.0
1646346,HkTK,m,32,b,10,1,y,ISFP,korean dessert,0.0
1646381,4EJs,m,36,d,6,3,y,ISTJ,western korean japanese,1.0
1646407,WZ4K,m,34,g,8,4,y,INFJ,japanese,0.0
1646416,hyBk,m,38,m,4,2,y,ISFP,western korean,0.0
1646442,7mFt,f,37,f,5,1,y,INFP,western korean japanese,0.0
1646452,aKQ7,m,32,b,10,1,y,ENFJ,western korean japanese,0.0
1646474,mEo6,m,39,i,3,4,y,ESFP,western korean dessert japanese,0.0
1646484,QpKa,f,36,n,6,2,y,ISTJ,dessert korean western chinese japanese,0.0
1646513,nyBi,f,36,f,6,1,y,ISTP,western korean japanese,0.0
1646525,GIgQ,m,39,f,3,2,y,ISTP,korean dessert japanese,1.0
1646554,qY9x,f,37,h,5,1,y,ESFP,western korean dessert japanese,0.0
1646649,TgO3,f,34,i,8,3,y,INTJ,western korean japanese,0.0
1646669,XOdz,f,30,b,0,2,y,ENFP,etc dessert korean,0.0
1646721,pYUg,f,37,b,5,3,y,ESFP,japanese,0.0
1646725,kEf5,m,36,b,6,3,y,ESFJ,western chinese korean japanese,0.0
1646762,s3QG,m,39,p,3,1,y,ENTJ,korean chinese dessert,0.0
1646771,3WsK,m,36,i,6,3,y,INTP,western chinese korean japanese,0.0
1646817,9xmT,f,37,i,5,2,y,ENFJ,western chinese korean japanese,0.0
1646890,tvjT,m,32,c,10,3,n,ISTP,korean,0.0
1646909,Id6C,m,39,k,3,1,y,ENFJ,western dessert,0.0
1646942,ECBT,f,39,n,3,3,y,ENFP,western korean japanese,0.0
1646967,32lS,f,35,i,7,1,n,ISFJ,western korean japanese,0.0
1646998,XlMS,f,29,c,1,1,y,INFP,korean chinese dessert japanese,0.0
1647058,AXqi,m,36,p,6,3,y,INFJ,western etc chinese japanese,0.0
1647066,o7Vh,f,39,e,3,1,y,INFJ,korean,0.0
1647071,Bes5,m,32,b,10,2,y,ESTP,western korean japanese,0.0
1647078,uPr8,f,32,b,10,2,n,INFJ,western,1.0
1647081,H7it,m,29,b,1,1,y,ENFP,korean western chinese etc japanese,0.0
1647129,Ioph,m,35,b,7,2,y,INTP,korean,0.0
1647135,acCd,m,29,b,1,1,y,ENTP,korean western chinese etc japanese,0.0
1647158,MI5Q,m,37,h,5,4,y,INTJ,western korean japanese,0.0
1647164,nE3V,m,35,n,7,2,y,INFP,western chinese korean japanese,0.0
1647171,L6Xu,m,38,b,4,1,y,ISFJ,western chinese korean japanese,0.0
1647214,ZKow,m,39,b,3,3,y,INFP,korean japanese,0.0
1647371,10FV,m,33,k,9,1,y,INFP,western etc korean japanese,0.0
1647400,Mkpy,f,37,i,5,4,y,ENTJ,western korean japanese,0.0
1647404,mUFh,m,35,i,7,1,y,ESFJ,western korean,1.0
1647419,7BXs,m,24,b,6,1,y,ISFP,western chinese korean japanese,0.0
1647504,OpBf,m,31,p,11,2,y,INTP,chinese korean japanese,0.0
1647531,xcS4,m,34,b,8,1,y,ISTJ,western korean japanese,0.0
1647537,naiR,m,36,i,6,2,y,ISFJ,western japanese,0.0
1647619,Sl6O,m,39,j,3,2,y,INFP,western korean japanese,0.0
1647678,XdMX,m,30,b,0,4,y,ENTJ,western korean dessert japanese,0.0
1647690,EfQ3,m,23,f,7,1,y,INTJ,korean japanese,0.0
1647777,qgRU,m,35,b,7,2,y,INFP,western etc korean japanese,0.0
1647862,grOf,f,38,l,4,2,y,ESTP,western korean japanese,0.0
1647902,hC7P,m,38,h,4,4,y,ISFJ,chinese japanese,0.0
1647925,ETYs,m,34,h,8,1,y,ISTJ,western korean japanese,0.0
1647968,k9Ra,m,35,d,7,3,y,INFJ,western korean japanese,0.0
1648005,553D,m,36,f,6,1,y,ISFP,western chinese korean japanese,0.0
1648064,DVi7,m,31,k,11,2,y,ENFP,korean dessert japanese,0.0
1648068,vOqw,f,27,o,3,3,y,INFP,western chinese korean japanese,0.0
1648077,RZpA,m,35,b,7,3,y,ISTJ,western etc korean japanese,0.0
1648132,Wm7N,m,22,b,8,3,y,ENFP,korean western dessert japanese,0.0
1648226,4y0z,m,37,b,5,4,y,ISTJ,western korean japanese,1.0
1648250,GZs8,m,35,b,7,2,y,ISFJ,western korean japanese,0.0
1648284,wXRw,f,35,i,7,1,y,ISTJ,western korean japanese,0.0
1648372,LY2l,f,38,i,4,2,y,INFP,western,0.0
1648434,K00n,f,33,i,9,1,y,ENFP,western korean japanese,0.0
1648460,1Vlb,m,29,e,1,2,n,ESTP,etc korean japanese,1.0
1648496,3rA2,m,33,b,9,1,y,ISTJ,etc chinese korean,0.0
1648580,kWQG,m,31,b,11,3,y,ISFP,western chinese korean japanese,0.0
1648586,qiwq,m,35,i,7,4,y,INFP,western korean dessert japanese,0.0
1648601,9X5X,f,30,d,0,1,y,ESFP,western dessert japanese,1.0
1648649,G4Ro,m,37,b,5,3,y,ISTP,dessert korean western chinese japanese,0.0
1648653,FFkm,m,23,k,7,1,y,ISTP,japanese,0.0
1648669,BTOL,m,30,b,0,2,y,ENTJ,western chinese korean japanese,0.0
1648676,g72B,f,33,h,9,2,y,INFP,korean,0.0
1648702,eIR3,f,27,i,3,2,y,INTP,western chinese korean,0.0
1648870,Ca7w,m,33,n,9,4,y,ISFP,western etc korean japanese,0.0
1648909,aVxj,m,38,h,4,2,y,INFJ,korean japanese,1.0
1648978,OGAu,m,39,o,3,2,y,INFJ,chinese korean japanese,0.0
1649070,kD3s,m,33,b,9,2,y,ENFJ,western korean,0.0
1649079,rVUV,m,35,d,7,3,y,ISFP,western korean,0.0
1649103,y8Gd,f,35,c,7,1,y,INFP,chinese korean japanese,0.0
1649133,Yt7G,m,29,b,1,3,y,INFP,korean japanese,0.0
1649146,QZ9X,f,21,l,9,3,y,INTP,western korean japanese,1.0
1649174,wJtA,f,33,o,9,1,y,INFP,korean dessert japanese,0.0
1649216,jQtG,m,28,e,2,2,y,ESTJ,western korean,0.0
1649356,IbcS,m,39,b,3,2,y,ISFP,western chinese korean japanese,0.0
1649387,uwKg,m,32,h,10,1,y,ESFP,chinese korean japanese,0.0
1649474,y8Mf,f,30,n,0,3,y,ESFP,korean japanese,0.0
1649509,P56X,m,34,b,8,2,y,INFP,western chinese korean japanese,0.0
1649513,TVFb,m,33,b,9,2,y,ENFJ,western korean,0.0
1649519,7QnO,m,33,i,9,1,y,ENFJ,western korean japanese,0.0
1649530,81tD,f,34,b,8,1,y,ENFJ,western chinese korean japanese,0.0
1649640,ZhJH,m,36,f,6,1,y,ESTJ,western korean japanese,0.0
1649668,pcFA,m,32,o,10,4,y,INFP,western etc korean japanese,0.0
1649695,qJSA,m,39,o,3,3,y,ISFP,chinese korean japanese,0.0
1649725,TF0t,f,38,d,4,3,n,INFP,western korean,0.0
1649779,tym2,m,37,b,5,3,y,ENFP,korean western chinese etc japanese,0.0
1649796,jW7V,m,34,b,8,3,y,ENFJ,western korean japanese,0.0
1649802,N59D,f,34,a,8,2,y,INTP,japanese,0.0
1649826,GkBv,f,37,o,5,4,y,ESFP,korean,0.0
1649851,gu7Q,m,37,n,5,2,y,ENFP,etc korean japanese,0.0
1649870,7Izw,f,32,i,10,3,y,ISTP,korean japanese,0.0
1649871,v7Iu,f,27,b,3,1,y,ENTP,korean dessert japanese,0.0
1649876,ii7y,m,36,b,6,1,y,ESFJ,western chinese japanese,0.0
1649942,0MWF,f,32,o,10,3,y,ESTJ,korean western chinese etc japanese,0.0
1649991,D71F,m,35,i,7,3,y,ENFP,western etc japanese,0.0
1650051,8BlZ,m,35,b,7,3,y,ESFJ,western korean japanese,1.0
1650067,EMbu,m,33,b,9,1,y,ESFP,chinese korean japanese,0.0
1650111,EZM4,f,37,c,5,4,y,ISFJ,western korean japanese,0.0
1650189,v5uV,m,34,j,8,3,y,ISTP,western korean,0.0
1650209,gHoS,f,37,d,5,1,y,ESFP,korean japanese,0.0
1650235,xmBn,m,39,b,3,1,y,ISFJ,western korean japanese,0.0
1650313,2XvE,m,33,b,9,3,y,ENFP,western etc korean japanese,0.0
1650370,nVcH,f,25,b,5,4,n,INFJ,dessert korean western etc japanese,0.0
1650372,KDeZ,m,34,l,8,2,y,INFJ,western,1.0
1650408,RzEy,m,35,f,7,3,y,INFJ,dessert korean chinese etc japanese,0.0
1650450,51Oq,m,32,f,10,3,y,INTP,western japanese,0.0
1650466,7yhZ,m,38,n,4,4,y,INFJ,korean japanese,0.0
1650482,YT1z,m,36,o,6,2,y,ISFP,western etc korean,0.0
1650537,6t1i,m,37,f,5,3,y,ISTP,korean,0.0
1650549,cFZT,m,36,b,6,3,y,ISTJ,western japanese,0.0
1650607,AlvM,f,33,b,9,4,y,ENFJ,western korean,0.0
1650614,nSLn,m,27,f,3,2,y,ENTP,western korean,0.0
1650620,zeT2,m,22,h,8,1,y,INFJ,western korean dessert japanese,0.0
1650630,aCKe,m,32,d,10,2,y,INFP,korean japanese,1.0
1650637,OjIX,f,37,e,5,1,y,INFP,western korean japanese,0.0
1650652,ulEl,f,38,b,4,3,y,INFP,western korean dessert japanese,0.0
1650733,6zjy,m,38,f,4,1,y,ENTJ,western korean dessert japanese,0.0
1650777,s6UB,m,33,i,9,3,y,INTP,chinese korean japanese,0.0
1650845,Mt67,m,27,i,3,3,y,ISFP,western,0.0
1650862,yWj6,m,34,q,8,4,y,INFJ,western japanese,0.0
1650927,LDQu,m,36,i,6,1,y,ENFJ,etc korean japanese,0.0
1650931,BLHp,m,36,b,6,3,y,ESTJ,western korean,0.0
1651032,c09B,f,38,h,4,1,y,ESFJ,western korean japanese,0.0
1651045,BNiJ,f,38,i,4,1,y,ISTP,chinese korean japanese,0.0
1651077,vSkg,m,36,h,6,3,y,INFP,western korean,0.0
1651132,PYlO,m,30,o,0,1,y,ISFP,western chinese korean japanese,0.0
1651153,9HPr,m,34,h,8,1,y,INFP,korean japanese,0.0
1651154,J5Jp,m,32,n,10,3,y,ENFP,korean japanese,0.0
1651169,ByaP,m,29,k,1,1,y,INFJ,western korean japanese,0.0
1651174,9nwU,m,39,g,3,2,y,ISFJ,chinese korean japanese,0.0
1651181,QvHI,m,30,c,0,3,y,ENFP,western japanese,0.0
1651187,nNJ4,f,36,l,6,3,y,ESFP,western korean japanese,0.0
1651190,m15I,m,27,p,3,2,y,INFJ,western chinese korean,0.0
1651192,8Qkr,m,37,b,5,2,y,INTP,korean chinese dessert japanese,0.0
1651266,BopK,m,35,h,7,1,y,ENFJ,western korean japanese,0.0
1651275,sNWt,m,39,h,3,3,y,ISFP,western korean japanese,0.0
1651316,osQY,m,35,d,7,1,y,ISFP,korean western dessert,0.0
1651318,x3ts,f,32,i,10,3,y,ENFJ,western korean japanese,0.0
1651339,Jsq5,f,39,k,3,2,y,ESTJ,korean dessert,0.0
1651372,tUNj,m,38,e,4,1,y,INTP,western,0.0
1651412,5cp0,f,38,c,4,2,y,ENTP,western etc korean,0.0
1651446,SlA7,m,34,i,8,2,y,ENFJ,western korean japanese,0.0
1651458,FPDF,m,35,b,7,3,y,ISFP,western chinese korean,0.0
1651459,rJk4,f,33,i,9,1,y,ISTJ,western japanese,0.0
1651471,23OG,m,37,o,5,3,y,INFP,dessert korean western chinese japanese,0.0
1651549,8S4t,f,29,i,1,1,y,ESTP,dessert korean western etc japanese,0.0
1651563,5fv1,m,33,b,9,2,y,ENFJ,western korean japanese,0.0
1651594,RdVX,m,21,o,9,2,y,ENFJ,western korean,0.0
1651611,3Jeo,m,38,c,4,1,y,ISFP,western korean dessert japanese,0.0
1651635,xHG0,m,36,c,6,1,y,INFP,western chinese korean japanese,0.0
1651680,jKK2,m,30,b,0,2,y,ISFJ,japanese,0.0
1651682,qcfY,m,33,b,9,4,y,INFP,western korean,0.0
1651696,ZfyE,f,36,h,6,3,y,INTP,western,0.0
1651731,6OgT,f,37,b,5,3,y,ISFJ,western japanese,0.0
1651748,Az0e,m,35,e,7,2,y,ISFP,western korean japanese,0.0
1651749,0MoU,m,39,b,3,1,y,INFP,western korean japanese,1.0
1651775,KuLf,m,32,p,10,1,y,INTJ,western chinese korean,0.0
1651822,Tf6r,m,31,i,11,3,y,ISTJ,western korean dessert,0.0
1651851,2NQF,m,34,b,8,3,y,ESFJ,western korean japanese,0.0
1651876,pKjI,f,38,k,4,1,y,ENFP,western chinese korean,0.0
1651885,Yw5A,m,36,b,6,2,y,ENFJ,western chinese korean japanese,0.0
1651897,wokS,f,34,l,8,3,y,ENFJ,western korean dessert japanese,0.0
1651903,dOfE,m,39,b,3,4,y,ISFP,western korean japanese,0.0
1651916,2ufz,f,27,h,3,3,y,ENFJ,western korean,0.0
1651928,Jrjq,m,38,k,4,3,y,INFP,chinese korean,0.0
1651937,L3hU,m,29,b,1,1,y,INFJ,western etc korean japanese,0.0
1652019,g0tY,m,37,j,5,2,y,ISFP,western korean,0.0
1652048,qAts,m,20,b,10,4,y,INFP,dessert korean western chinese japanese,1.0
1652057,mQd4,f,35,b,7,1,y,ISFP,western korean japanese,0.0
1652065,0yud,m,38,p,4,2,y,INFP,korean dessert japanese,0.0
1652081,SMao,m,35,l,7,1,y,ENFP,chinese korean japanese,0.0
1652093,3baz,m,35,b,7,1,y,ENFP,western japanese,0.0
1652119,7GCs,m,36,i,6,3,y,ESFJ,western korean,0.0
1652120,7BEy,m,38,b,4,2,y,ESFJ,western korean japanese,0.0
1652136,ONbf,m,22,b,8,1,y,ISTP,japanese,0.0
1652170,sbau,m,37,b,5,3,y,ISFP,western,1.0
1652171,zmwQ,f,32,f,10,3,y,ESFP,western korean japanese,0.0
1652203,DSdn,m,32,i,10,2,y,ISTP,western chinese korean japanese,0.0
1652225,jvZw,m,34,b,8,3,y,INFP,chinese korean japanese,1.0
1652233,SqFT,f,29,e,1,1,y,INFP,dessert korean western etc japanese,0.0
1652256,swLO,m,35,i,7,2,y,INFP,western chinese japanese,1.0
1652258,aA43,m,30,m,0,3,y,ENFP,korean japanese,1.0
1652308,bLMM,m,31,o,11,3,y,ISFJ,chinese korean japanese,0.0
1652318,F2eP,m,35,b,7,1,y,ISFP,western etc korean,0.0
1652388,a4ih,f,32,b,10,2,y,ISFP,western korean,0.0
1652390,MaIM,f,30,c,0,1,y,ISFP,western chinese korean japanese,0.0
1652425,fWS6,f,39,d,3,1,y,ISFJ,etc korean,0.0
1652439,KG3p,m,32,b,10,3,y,INFJ,etc korean japanese,0.0
1652461,lGof,m,38,h,4,1,y,ISTJ,korean japanese,0.0
1652529,igWl,f,38,b,4,2,y,ISTJ,western,0.0
1652654,Ohjk,f,37,z,5,1,y,ISFJ,western chinese korean japanese,0.0
1652684,C90z,f,32,f,10,1,y,INFP,chinese,0.0
1652728,UFsp,m,30,l,0,1,y,INFP,chinese korean japanese,0.0
1652729,wZyU,m,38,b,4,1,y,ESTJ,western chinese korean japanese,0.0
1652780,ahDo,m,33,k,9,2,y,ENTJ,western korean japanese,1.0
1652795,QUjp,m,31,b,11,1,y,INFJ,western,0.0
1652802,isyy,m,35,b,7,1,y,INFP,western korean,0.0
1652872,7MkI,f,21,k,9,1,y,ESFJ,western korean dessert,0.0
1652898,RzJr,m,25,c,5,4,y,ENTJ,western korean,0.0
1652937,qFjJ,m,20,d,10,4,n,ISFJ,western chinese korean japanese,0.0
1653005,wlBP,m,38,f,4,1,y,INFJ,western etc korean,0.0
1653015,DyVB,f,31,d,11,2,y,ENFJ,western chinese korean japanese,0.0
1653058,Szu8,f,32,i,10,3,y,ENFJ,western korean,0.0
1653075,cviz,m,24,i,6,1,y,ENTP,western korean japanese,0.0
1653081,Xcxx,m,35,c,7,1,y,ENFJ,western korean dessert japanese,0.0
1653083,hl3y,m,35,z,7,1,y,ISFJ,dessert korean chinese etc japanese,0.0
1653124,JbwR,m,31,n,11,3,y,ENFJ,korean japanese,0.0
1653187,4W2H,m,36,k,6,4,y,ISFP,western chinese japanese,1.0
1653197,5DmS,m,32,g,10,2,y,ISFP,western korean,1.0
1653250,koys,f,35,o,7,1,y,ESFP,korean chinese dessert western,0.0
1653402,LEqS,f,32,f,10,1,y,INFP,japanese,0.0
1653403,jWN9,m,29,c,1,1,y,ENTJ,western dessert,0.0
1653430,mTal,m,25,b,5,2,y,INFP,western etc korean japanese,0.0
1653460,OQhx,f,38,c,4,1,y,ESTJ,western chinese korean japanese,0.0
1653524,QmKT,m,37,i,5,2,y,INTP,korean western chinese etc japanese,0.0
1653539,d6vT,m,27,e,3,2,n,ISTJ,japanese,0.0
1653564,ZJkG,f,34,d,8,4,y,INFP,korean western dessert japanese,0.0
1653659,ypMI,m,38,i,4,1,y,INFP,western korean,0.0
1653693,LrcC,m,36,b,6,4,y,ISFP,western chinese korean japanese,0.0
1653711,xiXr,m,31,b,11,1,y,INFJ,korean japanese,0.0
1653733,yDlL,m,34,e,8,1,y,ISFP,western korean japanese,0.0
1653741,Gu5x,m,34,d,8,3,y,INFP,western chinese korean,0.0
1653758,JFlD,f,32,f,10,1,y,ISFP,korean,0.0
1653767,3l8j,m,30,c,0,2,y,ENFP,korean western chinese etc japanese,0.0
1653786,SLQp,m,36,g,6,2,n,ISFJ,western etc korean japanese,0.0
1653792,fGzL,f,29,c,1,1,y,ISFJ,western japanese,0.0
1653896,0h2G,m,36,b,6,3,y,INFP,western chinese korean,0.0
1653927,LOZe,f,38,i,4,1,y,INFP,western korean dessert japanese,0.0
1653979,2T1F,f,35,b,7,2,y,INTP,korean,0.0
1654180,0Jhy,m,38,b,4,3,y,INFP,etc chinese korean japanese,0.0
1654198,NmtV,m,34,l,8,3,y,ESFJ,western korean japanese,0.0
1654242,qsLS,m,27,d,3,1,y,ESFP,western korean dessert,0.0
1654271,NadD,m,33,j,9,1,y,ISFJ,western chinese japanese,0.0
1654401,BbQx,m,32,i,10,1,y,ENFJ,western chinese korean japanese,0.0
1654459,jbPr,m,30,i,0,4,y,INFP,western chinese korean japanese,1.0
1654478,GRZ2,m,35,c,7,3,y,ENFJ,western chinese korean japanese,0.0
1654583,VY1A,m,30,c,0,1,y,ENFP,western chinese korean japanese,0.0
1654595,M0YU,m,33,m,9,3,y,ESFP,western korean japanese,0.0
1654599,wEX2,m,32,b,10,3,y,ISFJ,chinese korean japanese,0.0
1654600,avCA,f,34,b,8,1,y,ISFP,western etc chinese japanese,1.0
1654622,GbJ1,m,35,b,7,2,y,ENFJ,western korean,0.0
1654639,O5ge,m,31,b,11,1,y,ISFJ,western japanese,0.0
1654646,iMIe,f,33,o,9,1,n,INFJ,western etc korean japanese,0.0
1654656,jdXw,m,35,b,7,3,y,ENTP,western korean,0.0
1654667,Bt9Y,f,33,b,9,4,y,INFJ,western chinese korean,0.0
1654668,TQJN,m,39,b,3,2,y,INFJ,western korean japanese,0.0
1654731,sP0F,m,39,g,3,3,y,ISFJ,western dessert,0.0
1654813,68DD,m,37,p,5,2,y,INFP,western,0.0
1654835,f9mo,f,32,f,10,1,y,ISFP,chinese,0.0
1654876,MRms,f,37,b,5,3,y,ISFP,western japanese,0.0
1654896,r8Hi,f,39,k,3,3,y,ISFJ,western chinese korean japanese,0.0
1654905,PTIB,m,30,i,0,1,y,INFJ,western etc korean japanese,0.0
1655035,ydSd,f,33,g,9,1,y,ESFJ,dessert korean western chinese japanese,0.0
1655141,rguO,m,29,c,1,1,y,ISFP,western japanese,0.0
1655163,beQP,m,30,b,0,1,y,INFJ,western dessert japanese,0.0
1655213,BrR3,m,35,k,7,1,y,ENFP,western chinese dessert japanese,0.0
1655225,1G6C,m,35,f,7,3,y,ENFP,western etc korean japanese,0.0
1655252,ATbF,m,28,a,2,2,y,ENFP,korean etc dessert japanese,0.0
1655270,jRje,m,29,k,1,3,y,INFJ,western korean,0.0
1655307,qKRs,f,29,i,1,1,y,ISTJ,western etc korean japanese,0.0
1655309,UFrv,f,36,l,6,2,y,INTP,western korean dessert japanese,0.0
1655417,yftf,m,31,h,11,1,y,INTP,western,0.0
1655445,bbUj,f,29,j,1,3,y,ISFP,korean chinese dessert,0.0
1655614,YujM,m,33,i,9,3,y,ENFP,western etc korean japanese,0.0
1655700,kqJS,m,34,b,8,4,y,ISFP,western chinese korean japanese,0.0
1655835,A9lN,m,31,i,11,3,y,INFJ,korean,0.0
1655857,1AaZ,m,37,k,5,1,y,INFJ,western,1.0
1655915,t3fw,f,38,o,4,4,y,ENTP,japanese,0.0
1655923,BVRu,m,38,h,4,1,y,ISTJ,dessert korean western chinese japanese,0.0
1655981,cRTM,m,33,o,9,1,y,INTP,western,0.0
1656072,WMZG,m,31,i,11,2,y,ISTJ,etc chinese korean japanese,0.0
1656098,d1w9,m,39,b,3,2,y,INFP,korean japanese,0.0
1656121,BQao,m,29,d,1,1,y,ISFP,chinese,0.0
1656201,r0U9,f,37,g,5,2,y,ESFJ,korean japanese,0.0
1656218,hMc2,f,29,d,1,3,y,ISFJ,western etc chinese korean,0.0
1656270,3RCV,m,39,p,3,1,y,ISFP,korean,1.0
1656277,dWN9,f,33,b,9,1,y,INTP,western etc korean japanese,1.0
1656295,Xd0x,m,39,p,3,3,y,INTJ,western korean dessert,0.0
1656428,2WpH,f,36,i,6,1,y,INFP,western etc chinese korean,0.0
1656492,uJhY,f,38,i,4,2,y,INFP,western korean,0.0
1656521,03Wj,m,39,q,3,3,y,INFJ,korean,0.0
1656580,ymrL,f,35,b,7,2,y,ENFP,western japanese,0.0
1656581,zDF8,f,33,c,9,3,y,ENTJ,western etc korean japanese,1.0
1656629,ik6f,f,27,i,3,1,y,ESFJ,western etc dessert japanese,0.0
1656646,kpWJ,f,37,f,5,1,y,INFP,japanese,0.0
1656710,zrEZ,m,30,p,0,2,y,INFJ,western korean japanese,1.0
1656722,7ngQ,f,29,b,1,1,y,ESFP,western korean japanese,0.0
1656724,JJXL,f,32,i,10,3,y,ENTJ,western japanese,0.0
1656738,a3uP,m,38,k,4,2,y,ENFJ,western korean,0.0
1656759,Zz0d,m,37,i,5,4,y,ISFJ,western chinese korean japanese,0.0
1656786,8hW4,f,39,m,3,2,y,INFP,korean,0.0
1656802,x7qY,f,29,b,1,3,y,ISFP,western korean dessert japanese,0.0
1656877,uc3i,m,27,b,3,3,y,INFJ,chinese japanese,0.0
1656889,NJqe,m,38,g,4,4,y,INFJ,western korean,0.0
1657009,KQ5g,f,28,n,2,2,y,INFP,western korean,0.0
1657027,hlfK,m,39,b,3,4,y,INFJ,western chinese dessert japanese,0.0
1657069,6xHe,f,38,b,4,3,y,ENFJ,western etc korean japanese,0.0
1657086,6jSa,f,38,f,4,3,y,ISFP,western japanese,0.0
1657128,Lrzb,m,38,b,4,3,y,ENFP,chinese korean japanese,0.0
1657139,7RG4,m,37,b,5,3,y,ESFJ,western korean,0.0
1657154,kVb8,m,38,j,4,1,y,ISFP,western chinese korean,0.0
1657163,qTgL,m,31,h,11,1,y,ENTJ,western dessert japanese,0.0
1657182,2iKz,m,36,p,6,4,y,INFJ,western chinese korean japanese,0.0
1657215,GmUx,m,39,b,3,2,y,INFJ,korean japanese,0.0
1657228,MCJM,f,36,b,6,3,y,ESFJ,western etc korean japanese,0.0
1657229,UD2g,f,33,g,9,1,y,ISFJ,western korean,0.0
1657273,bGTD,m,29,c,1,1,y,ISTP,korean chinese dessert western,0.0
1657279,dXaw,m,30,o,0,2,y,INFP,western korean japanese,0.0
1657406,NoRw,m,39,f,3,2,y,ISFJ,korean chinese dessert japanese,0.0
1657452,rGl1,m,38,o,4,3,y,ISTP,western korean japanese,0.0
1657493,Tnkk,f,33,i,9,4,y,INFP,western chinese korean japanese,0.0
1657509,e7Yx,m,39,g,3,2,y,ESFP,etc korean,1.0
1657545,D7AV,f,36,o,6,1,y,ISFP,western etc korean japanese,0.0
